Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
0.121, -0.00288202, -0.0115363, 0.13351, -0.148906, 45, 200, 1.5669, -1.73409, 0.0661428, -0.275273, 0.0591218, -0.293001, 0.0632608, -0.286809, -1.15582, 0.264231, 5.02568, -2.50293, -0, -0
0.122, -0.0036848, -0.0114631, 0.131162, -0.152251, 45, 200, 1.56736, -1.73594, 0.0652284, -0.274917, 0.0574337, -0.292543, 0.0615436, -0.28638, -1.71721, 0.429315, 4.79375, -2.53737, -0, -0
0.123, -0.00784508, -0.0118189, 0.125014, -0.155846, 45, 200, 1.56776, -1.73763, 0.0679716, -0.274204, 0.0560442, -0.292157, 0.0601266, -0.286023, -1.41703, 0.356418, 4.54746, -2.57643, -0, -0
0.124, -0.0101366, -0.00576045, 0.120557, -0.155505, 45, 200, 1.5681, -1.73901, 0.0688861, -0.279902, 0.0546943, -0.291768, 0.0587495, -0.285662, -1.37706, 0.360714, 4.385, -2.56648, -0, -0
0.125, -0.0120106, 0.00641706, 0.116392, -0.146629, 45, 200, 1.56851, -1.74072, 0.0691909, -0.291654, 0.053153, -0.291314, 0.0571802, -0.285237, -1.56927, 0.425896, 4.27405, -2.40348, -0, -0
0.126, -0.00829156, 0.0162477, 0.118089, -0.137913, 45, 200, 1.56878, -1.74193, 0.0646188, -0.301269, 0.0523243, -0.291069, 0.0563272, -0.285021, -0.85301, 0.215636, 4.62894, -2.3076, -0, -0
0.127, -0.00421228, 0.0239286, 0.120554, -0.129748, 45, 200, 1.56904, -1.74311, 0.0597419, -0.308747, 0.0515505, -0.290837, 0.0555296, -0.284818, -0.797608, 0.202613, 4.88659, -2.22163, -0, -0
0.128, -0.00201355, 0.0271602, 0.12149, -0.123621, 45, 200, 1.56921, -1.74404, 0.0573034, -0.311952, 0.0513318, -0.290781, 0.0552899, -0.284792, -0.239715, 0.0266848, 5.17505, -2.1617, -0, -0
0.129, 0.0010999, 0.0278991, 0.125636, -0.118702, 45, 200, 1.56937, -1.74495, 0.0539506, -0.312664, 0.0511133, -0.290725, 0.0550505, -0.284765, -0.23942, 0.0266575, 5.88269, -2.11452, -0, -0
0.13, 0.00300639, 0.0299475, 0.128986, -0.113019, 45, 200, 1.56958, -1.74625, 0.0521218, -0.314801, 0.0512101, -0.290783, 0.0551281, -0.284853, 0.0776645, -0.0882723, 6.2115, -2.05867, -0, -0
0.131, 0.00338751, 0.0313926, 0.130869, -0.107563, 45, 200, 1.56974, -1.74717, 0.0515121, -0.316225, 0.0510023, -0.290733, 0.0548997, -0.284833, -0.22849, 0.0206748, 6.2656, -2.00346, -0, -0
0.132, 0.00061058, 0.0270635, 0.12894, -0.105227, 45, 200, 1.56994, -1.74845, 0.0542554, -0.311952, 0.0509882, -0.290759, 0.054866, -0.284888, -0.0336842, -0.0557849, 6.12192, -1.98673, -0, -0
0.133, -0.00340205, 0.0218842, 0.123424, -0.103623, 45, 200, 1.57018, -1.74963, 0.0576083, -0.30661, 0.050351, -0.290568, 0.0542062, -0.284726, -0.659773, 0.162298, 5.27644, -1.97652, -0, -0
0.134, -0.005659, 0.0152992, 0.119384, -0.103194, 45, 200, 1.57047, -1.75117, 0.0591323, -0.299844, 0.0496409, -0.290359, 0.0534733, -0.284545, -0.732922, 0.181136, 5.07029, -1.9824, -0, -0
0.135, -0.00588145, 0.0136472, 0.117357, -0.100436, 45, 200, 1.57064, -1.75204, 0.0588275, -0.298064, 0.0491353, -0.290202, 0.052946, -0.284416, -0.527247, 0.128495, 5.06783, -1.95895, -0, -0
0.136, -0.00333625, 0.0113068, 0.118408, -0.0982396, 45, 200, 1.57122, -1.75501, 0.0545602, -0.295215, 0.0474408, -0.289667, 0.0512239, -0.283908, -1.72208, 0.508523, 4.93988, -1.93924, -0, -0
0.137, -0.00372575, 0.00613624, 0.116468, -0.0980791, 45, 200, 1.57154, -1.7568, 0.0542554, -0.289873, 0.0467687, -0.289468, 0.0505296, -0.283737, -0.694309, 0.171061, 5.10473, -1.95224, -0, -0
0.138, -0.00927848, -0.000475705, 0.108813, -0.102556, 45, 200, 1.57194, -1.75876, 0.0582179, -0.282751, 0.0452051, -0.288932, 0.0489394, -0.283227, -1.59025, 0.510248, 4.47172, -2.05725, -0, -0
0.139, -0.0138577, -0.0113638, 0.101829, -0.111373, 45, 200, 1.5723, -1.76046, 0.0612659, -0.271355, 0.0437001, -0.288399, 0.0474082, -0.282719, -1.53118, 0.50739, 4.12136, -2.18328, -0, -0
0.14, -0.018752, -0.0197267, 0.0942719, -0.119609, 45, 200, 1.57256, -1.76147, 0.0646188, -0.262453, 0.0421848, -0.287833, 0.0458667, -0.282179, -1.54147, 0.539883, 3.75185, -2.27907, -0, -0
0.141, -0.0197896, -0.0317209, 0.0905278, -0.130361, 45, 200, 1.57281, -1.7625, 0.064314, -0.249989, 0.0408674, -0.287338, 0.0445244, -0.28171, -1.34238, 0.469556, 3.60589, -2.39867, -0, -0
0.142, -0.0164303, -0.0371103, 0.0913496, -0.138063, 45, 200, 1.57312, -1.76375, 0.0591323, -0.243935, 0.0390722, -0.286649, 0.0427019, -0.281045, -1.82243, 0.664477, 3.54674, -2.47907, -0, -0
0.143, -0.0130289, -0.0308757, 0.0924012, -0.139647, 45, 200, 1.5734, -1.76499, 0.0542554, -0.249633, 0.0376221, -0.286087, 0.0412265, -0.280508, -1.47547, 0.536842, 3.71935, -2.49575, -0, -0
0.144, -0.0107153, -0.0306242, 0.0925118, -0.144214, 45, 200, 1.57355, -1.76572, 0.0512073, -0.249633, 0.0369092, -0.285809, 0.040492, -0.280257, -0.734476, 0.251494, 3.91768, -2.5456, -0, -0
0.145, -0.00665287, -0.0239245, 0.0946951, -0.145182, 45, 200, 1.57395, -1.76774, 0.045416, -0.255687, 0.0352068, -0.285139, 0.0387632, -0.279611, -1.72883, 0.645896, 3.86897, -2.55128, -0, -0
0.146, -0.00651366, -0.0234179, 0.0929668, -0.14922, 45, 200, 1.57408, -1.76849, 0.0448064, -0.256043, 0.0347565, -0.284961, 0.0382928, -0.279461, -0.470398, 0.150485, 4.08696, -2.59709, -0, -0
0.147, -0.00604509, -0.0150901, 0.0916138, -0.148761, 45, 200, 1.57425, -1.76956, 0.043892, -0.264233, 0.0343304, -0.284797, 0.0378469, -0.279323, -0.445844, 0.137223, 4.07396, -2.58881, -0, -0
0.148, -0.00508242, -0.00280007, 0.0908573, -0.144729, 45, 200, 1.57447, -1.77093, 0.042368, -0.276341, 0.0337894, -0.284589, 0.0372856, -0.279141, -0.561362, 0.182356, 4.08869, -2.53042, -0, -0
0.149, -0.000192058, 0.00237948, 0.095171, -0.140136, 45, 200, 1.57471, -1.77257, 0.0368815, -0.281326, 0.0332136, -0.284369, 0.0366894, -0.278947, -0.596136, 0.194015, 4.5656, -2.4285, -0, -0
0.15, 0.00546547, 0.00652211, 0.10259, -0.135262, 45, 200, 1.57484, -1.77375, 0.031395, -0.2856, 0.0334011, -0.284472, 0.0368604, -0.279078, 0.171029, -0.130678, 5.57859, -2.37436, -0, -0
0.151, 0.0098945, 0.00959747, 0.109168, -0.130537, 45, 200, 1.57496, -1.77486, 0.0271277, -0.288805, 0.0335792, -0.284574, 0.0370222, -0.279207, 0.161753, -0.12963, 5.93693, -2.32497, -0, -0
0.152, 0.0124497, 0.0113291, 0.114042, -0.126302, 45, 200, 1.5751, -1.77665, 0.0252989, -0.290941, 0.0343191, -0.28495, 0.0377486, -0.279612, 0.726385, -0.40502, 6.31262, -2.28518, -0, -0
0.153, 0.0107269, 0.0219281, 0.114524, -0.116801, 45, 200, 1.57531, -1.77901, 0.0277373, -0.301981, 0.0350483, -0.285362, 0.0384642, -0.280053, 0.715625, -0.440348, 6.372, -2.17948, -0, -0
0.154, 0.00786255, 0.0263578, 0.113646, -0.11012, 45, 200, 1.57551, -1.78092, 0.0307854, -0.30661, 0.035248, -0.285534, 0.0386479, -0.280252, 0.183707, -0.199794, 6.22482, -2.10794, -0, -0
0.155, 0.00677017, 0.0265615, 0.114446, -0.105543, 45, 200, 1.57563, -1.78217, 0.0320046, -0.306966, 0.0353912, -0.285659, 0.0387748, -0.280405, 0.126844, -0.152365, 6.2553, -2.06304, -0, -0
0.156, 0.00503712, 0.0230058, 0.114426, -0.103056, 45, 200, 1.57577, -1.78334, 0.0335286, -0.303405, 0.0352, -0.285628, 0.0385657, -0.280399, -0.209022, 0.00539181, 6.16507, -2.04244, -0, -0
0.157, 0.00529038, 0.0225924, 0.116422, -0.0990226, 45, 200, 1.57586, -1.78425, 0.0332238, -0.303049, 0.0351655, -0.285659, 0.0385142, -0.280457, -0.0515515, -0.0572728, 6.30901, -2.00389, -0, -0
0.158, 0.00459822, 0.0193253, 0.117393, -0.096632, 45, 200, 1.57599, -1.78548, 0.0338334, -0.299844, 0.0351, -0.285695, 0.0384316, -0.280519, -0.0825437, -0.0621888, 6.34331, -1.98503, -0, -0
0.159, 0.00139901, 0.0105436, 0.115312, -0.0977355, 45, 200, 1.57614, -1.78661, 0.0365767, -0.290941, 0.0346629, -0.285549, 0.0379757, -0.280398, -0.455969, 0.121081, 6.0705, -2.00974, -0, -0
0.16, -0.00155226, 0.00463543, 0.111203, -0.0981889, 45, 200, 1.5763, -1.7878, 0.0390151, -0.284888, 0.0341691, -0.285378, 0.0374629, -0.280252, -0.512819, 0.145684, 5.40844, -2.02905, -0, -0
0.161, -0.00458644, 0.000195806, 0.106507, -0.0995377, 45, 200, 1.57645, -1.78895, 0.0414536, -0.280258, 0.0335927, -0.285164, 0.0368671, -0.280062, -0.59574, 0.189799, 5.10835, -2.06978, -0, -0
0.162, -0.00873722, -0.00115654, 0.100295, -0.101788, 45, 200, 1.57667, -1.79035, 0.0445016, -0.278478, 0.0325118, -0.284712, 0.0357644, -0.279634, -1.10272, 0.428199, 4.6725, -2.13036, -0, -0
0.163, -0.0158969, -0.010501, 0.0906159, -0.109746, 45, 200, 1.57705, -1.79253, 0.0493785, -0.26815, 0.0302565, -0.283709, 0.0334816, -0.278651, -2.28278, 0.982688, 3.92517, -2.23644, -0, -0
0.164, -0.017945, -0.0196249, 0.0859471, -0.118356, 45, 200, 1.57744, -1.7946, 0.0487689, -0.257823, 0.027628, -0.282487, 0.0308239, -0.277448, -2.65776, 1.20329, 3.62464, -2.33596, -0, -0
0.165, -0.0177718, -0.0185856, 0.0835109, -0.121809, 45, 200, 1.57778, -1.79642, 0.0463304, -0.257823, 0.02539, -0.281428, 0.0285586, -0.276409, -2.26523, 1.03936, 3.62901, -2.3742, -0, -0
0.166, -0.01871, -0.0220003, 0.0799166, -0.127721, 45, 200, 1.57805, -1.79793, 0.045416, -0.25355, 0.0235623, -0.280548, 0.026706, -0.27555, -1.85263, 0.858522, 3.56804, -2.4408, -0, -0
0.167, -0.0180607, -0.0249294, 0.0779432, -0.133568, 45, 200, 1.57836, -1.7997, 0.0426728, -0.249633, 0.0214944, -0.27954, 0.0246121, -0.274562, -2.09392, 0.988103, 3.44262, -2.50325, -0, -0
0.168, -0.0172363, -0.0108898, 0.0761856, -0.129869, 45, 200, 1.57873, -1.80195, 0.0393199, -0.262453, 0.0189941, -0.278302, 0.0220837, -0.273342, -2.52841, 1.2197, 3.32843, -2.45445, -0, -0
0.169, -0.013554, -0.00179716, 0.0774875, -0.127146, 45, 200, 1.57894, -1.80361, 0.034443, -0.270999, 0.0178208, -0.277734, 0.020889, -0.272796, -1.19465, 0.546013, 3.75923, -2.41398, -0, -0
0.17, -0.00730184, 0.0139744, 0.0818031, -0.115647, 45, 200, 1.57918, -1.80583, 0.0271277, -0.286312, 0.0167782, -0.277253, 0.0198259, -0.272338, -1.06315, 0.458876, 4.1475, -2.22122, -0, -0
0.171, -0.00509707, 0.0183077, 0.0822874, -0.109525, 45, 200, 1.57926, -1.80669, 0.0246893, -0.290585, 0.0165608, -0.277169, 0.0195922, -0.272278, -0.233677, 0.0599801, 4.43871, -2.15899, -0, -0
0.172, -0.00261374, 0.0212197, 0.0833935, -0.103916, 45, 200, 1.57935, -1.80781, 0.021946, -0.293434, 0.0163173, -0.277081, 0.0193323, -0.272214, -0.25992, 0.0631083, 4.58859, -2.10051, -0, -0
0.173, -0.000679252, 0.0240496, 0.084449, -0.0981699, 45, 200, 1.5795, -1.80992, 0.0198124, -0.296283, 0.0161341, -0.277076, 0.0191331, -0.272233, -0.19915, -0.0189602, 4.79494, -2.04077, -0, -0
0.174, 0.000827465, 0.0239656, 0.0868945, -0.0938873, 45, 200, 1.57957, -1.81112, 0.0182883, -0.296283, 0.0161318, -0.277136, 0.0191158, -0.272317, -0.0173107, -0.0840259, 5.36547, -1.99871, -0, -0
0.175, 0.00169991, 0.0207062, 0.0889604, -0.0913993, 45, 200, 1.57962, -1.81198, 0.0173739, -0.293078, 0.0161049, -0.277166, 0.0190738, -0.272372, -0.0419719, -0.0544488, 5.51505, -1.97805, -0, -0
0.176, 0.00251226, 0.0174649, 0.0911323, -0.0891292, 45, 200, 1.57969, -1.8131, 0.0164595, -0.289873, 0.0160181, -0.277178, 0.0189718, -0.272408, -0.102064, -0.0362887, 5.64045, -1.95989, -0, -0
0.177, 0.00406216, 0.0109009, 0.0942778, -0.0890865, 45, 200, 1.57978, -1.81488, 0.0149355, -0.283463, 0.0160586, -0.277308, 0.0189976, -0.272562, 0.0258695, -0.154025, 5.85143, -1.97184, -0, -0
0.178, 0.00492982, 0.0126068, 0.0968476, -0.0847422, 45, 200, 1.57984, -1.81597, 0.0140211, -0.285244, 0.0160267, -0.277358, 0.0189509, -0.272637, -0.0467538, -0.0746461, 5.98367, -1.92423, -0, -0
0.179, 0.0052267, 0.00456946, 0.0988799, -0.0862724, 45, 200, 1.57996, -1.81851, 0.0137163, -0.277409, 0.0160333, -0.277537, 0.018943, -0.27284, -0.00792374, -0.202924, 6.08314, -1.95964, -0, -0
0.18, 0.00507444, -0.000503137, 0.100446, -0.0900018, 45, 200, 1.58006, -1.82046, 0.0137163, -0.272424, 0.0158963, -0.2776, 0.0187907, -0.272927, -0.152266, -0.0870601, 6.09195, -2.0559, -0, -0
0.181, 0.00403734, -0.00265977, 0.101001, -0.0931584, 45, 200, 1.5801, -1.82126, 0.0146307, -0.270287, 0.0157886, -0.277597, 0.018668, -0.272947, -0.12268, -0.0199764, 6.08971, -2.10491, -0, -0
0.182, 0.00313329, -0.0111674, 0.10156, -0.100766, 45, 200, 1.58017, -1.8226, 0.0152403, -0.26174, 0.01551, -0.277535, 0.0183736, -0.272908, -0.294443, 0.0390396, 6.02817, -2.20598, -0, -0
0.183, 0.00250029, -0.0192698, 0.102285, -0.10884, 45, 200, 1.58024, -1.82359, 0.0155451, -0.25355, 0.0151977, -0.277424, 0.0180454, -0.27282, -0.32819, 0.0880664, 6.00921, -2.30145, -0, -0
0.184, 0.00301483, -0.0294859, 0.104244, -0.118587, 45, 200, 1.58031, -1.82482, 0.0146307, -0.243223, 0.0148139, -0.277291, 0.0176455, -0.272709, -0.399875, 0.111086, 6.06643, -2.41125, -0, -0
0.185, 0.00334019, -0.0333426, 0.106064, -0.125346, 45, 200, 1.58037, -1.82579, 0.0140211, -0.239306, 0.0145452, -0.277208, 0.0173612, -0.272648, -0.284253, 0.0605246, 6.16249, -2.48482, -0, -0
0.186, 0.00294086, -0.0293136, 0.107097, -0.127954, 45, 200, 1.58043, -1.827, 0.0140211, -0.243223, 0.0141619, -0.277074, 0.0169619, -0.272536, -0.399334, 0.111751, 6.16968, -2.51146, -0, -0
0.187, 0.0023642, -0.0271033, 0.107853, -0.131353, 45, 200, 1.58048, -1.82774, 0.0143259, -0.245359, 0.0139053, -0.276978, 0.0166901, -0.272463, -0.271856, 0.0736408, 6.20744, -2.54737, -0, -0
0.188, 0.000306379, -0.0219244, 0.106469, -0.132959, 45, 200, 1.58055, -1.82898, 0.0158499, -0.250345, 0.013388, -0.276763, 0.0161563, -0.272269, -0.533789, 0.193378, 5.96686, -2.562, -0, -0
0.189, -0.000834393, -0.0192134, 0.104387, -0.13562, 45, 200, 1.58062, -1.82994, 0.0164595, -0.252838, 0.0128733, -0.276523, 0.0156251, -0.272051, -0.53116, 0.218213, 5.54074, -2.5891, -0, -0
0.19, -0.00403321, -0.0112511, 0.0995961, -0.134999, 45, 200, 1.58075, -1.83175, 0.0185931, -0.260316, 0.0118271, -0.27602, 0.0145599, -0.271567, -1.06518, 0.483991, 5.12896, -2.57564, -0, -0
0.191, -0.00532571, 0.00237772, 0.0965571, -0.126182, 45, 200, 1.58086, -1.83341, 0.0188979, -0.273492, 0.0108579, -0.275547, 0.0135722, -0.271114, -0.987686, 0.452815, 5.06813, -2.41344, -0, -0
0.192, -0.00499855, 0.0148468, 0.0951745, -0.116259, 45, 200, 1.58102, -1.83589, 0.0170691, -0.285244, 0.00937719, -0.274811, 0.0120706, -0.270397, -1.50167, 0.717498, 4.97018, -2.28892, -0, -0
0.193, -0.00627911, 0.0177912, 0.0920488, -0.11087, 45, 200, 1.58112, -1.83759, 0.0173739, -0.287736, 0.00841968, -0.27434, 0.0110948, -0.269945, -0.975761, 0.451621, 4.9769, -2.23511, -0, -0
0.194, -0.00711714, 0.0212292, 0.089287, -0.104997, 45, 200, 1.58118, -1.83853, 0.0176787, -0.290941, 0.00790243, -0.274086, 0.0105616, -0.269712, -0.533219, 0.233035, 4.98769, -2.17505, -0, -0
0.195, -0.00821937, 0.0251845, 0.0861663, -0.0986209, 45, 200, 1.58125, -1.83966, 0.0179835, -0.294503, 0.00712219, -0.273672, 0.00976416, -0.269318, -0.797429, 0.394173, 4.82579, -2.1059, -0, -0
0.196, -0.00962525, 0.0312698, 0.0826327, -0.0908489, 45, 200, 1.58132, -1.84088, 0.0185931, -0.3002, 0.00634304, -0.273265, 0.00896789, -0.268931, -0.796263, 0.387499, 4.70747, -2.02037, -0, -0
0.197, -0.0114774, 0.0317643, 0.0785238, -0.0858508, 45, 200, 1.5814, -1.84202, 0.0195076, -0.3002, 0.00542298, -0.272751, 0.00803011, -0.268436, -0.93778, 0.494503, 4.51987, -1.96786, -0, -0
0.198, -0.0126505, 0.0316773, 0.0750199, -0.0811482, 45, 200, 1.5815, -1.84353, 0.0195076, -0.299488, 0.00426878, -0.272107, 0.0068571, -0.267811, -1.17301, 0.625212, 4.34542, -1.91815, -0, -0
0.199, -0.0129702, 0.030741, 0.0723503, -0.0769181, 45, 200, 1.58157, -1.84477, 0.0188979, -0.298064, 0.0033569, -0.2716, 0.00592773, -0.267323, -0.929376, 0.488206, 4.31795, -1.87566, -0, -0
0.2, -0.0129334, 0.0253344, 0.0700399, -0.0752191, 45, 200, 1.58166, -1.84623, 0.0176787, -0.29201, 0.00219318, -0.270935, 0.00474533, -0.266675, -1.18239, 0.647256, 4.19084, -1.86303, -0, -0
0.201, -0.0141165, 0.0206493, 0.066439, -0.0734484, 45, 200, 1.58175, -1.84768, 0.0176787, -0.286668, 0.00102869, -0.27026, 0.00356226, -0.266019, -1.18308, 0.656573, 4.0515, -1.85031, -0, -0
0.202, -0.0151166, 0.0119604, 0.0629653, -0.0743646, 45, 200, 1.58182, -1.84875, 0.0176787, -0.277409, 4.61124e-05, -0.269672, 0.0025621, -0.265449, -1.00016, 0.569901, 3.94867, -1.87457, -0, -0
0.203, -0.0164085, 0.00504377, 0.0591309, -0.075251, 45, 200, 1.58189, -1.84986, 0.0179835, -0.269931, -0.000923507, -0.269092, 0.00157505, -0.264887, -0.987047, 0.561668, 3.78828, -1.90005, -0, -0
0.204, -0.0175076, 0.000873342, 0.0554337, -0.0759025, 45, 200, 1.58195, -1.85066, 0.0182883, -0.265302, -0.00170147, -0.268615, 0.000780708, -0.264428, -0.794344, 0.458993, 3.67221, -1.92741, -0, -0
0.205, -0.0191735, -0.00115569, 0.0510889, -0.0784911, 45, 200, 1.58204, -1.85197, 0.0185931, -0.262453, -0.00304346, -0.267778, -0.000580401, -0.263608, -1.36111, 0.819846, 3.34286, -2.00027, -0, -0
0.206, -0.0200618, -0.0048905, 0.047482, -0.0829047, 45, 200, 1.5821, -1.85273, 0.0185931, -0.258179, -0.00391505, -0.267222, -0.00146867, -0.26307, -0.888271, 0.538498, 3.28091, -2.06775, -0, -0
0.207, -0.0207643, -0.00958754, 0.0440298, -0.0884401, 45, 200, 1.58221, -1.85424, 0.0176787, -0.252482, -0.00551173, -0.266205, -0.00308557, -0.262069, -1.61689, 1.00072, 2.9608, -2.13637, -0, -0
0.208, -0.0195707, -0.0171727, 0.0425306, -0.0961039, 45, 200, 1.5823, -1.85576, 0.0149355, -0.243935, -0.00704157, -0.265228, -0.00463518, -0.261108, -1.54962, 0.961481, 2.91649, -2.23069, -0, -0
0.209, -0.0195604, -0.0235446, 0.0398465, -0.103591, 45, 200, 1.58237, -1.85696, 0.0137163, -0.236813, -0.00823253, -0.264461, -0.00584413, -0.260357, -1.20894, 0.750312, 2.86682, -2.31921, -0, -0
0.21, -0.0192747, -0.0215418, 0.0374514, -0.106763, 45, 200, 1.58243, -1.85788, 0.012497, -0.238237, -0.00914954, -0.263865, -0.00677767, -0.259779, -0.933543, 0.578305, 2.82699, -2.35476, -0, -0
0.211, -0.0192543, -0.0199277, 0.0347916, -0.110022, 45, 200, 1.58247, -1.85887, 0.0115826, -0.239306, -0.0100273, -0.263302, -0.0076717, -0.259233, -0.894032, 0.545796, 2.71793, -2.39023, -0, -0
0.212, -0.0188998, -0.0218853, 0.0324829, -0.115197, 45, 200, 1.58252, -1.85978, 0.0103634, -0.236813, -0.010876, -0.262749, -0.00853644, -0.258698, -0.86474, 0.535117, 2.61905, -2.4479, -0, -0
0.213, -0.0186312, -0.0239913, 0.0301008, -0.120577, 45, 200, 1.58254, -1.86054, 0.00944897, -0.23432, -0.011507, -0.262344, -0.00918227, -0.258311, -0.645832, 0.38683, 2.5543, -2.50817, -0, -0
0.214, -0.0172577, -0.0260205, 0.028892, -0.126038, 45, 200, 1.58258, -1.86144, 0.00731533, -0.231827, -0.0122518, -0.261863, -0.00994241, -0.257848, -0.760132, 0.463544, 2.48479, -2.56696, -0, -0
0.215, -0.0139547, -0.016708, 0.0297911, -0.125213, 45, 200, 1.58262, -1.86331, 0.00274325, -0.240374, -0.0135031, -0.261081, -0.0112115, -0.257082, -1.26908, 0.765842, 2.47795, -2.55212, -0, -0
0.216, -0.0126954, -0.00642384, 0.0287187, -0.122858, 45, 200, 1.58262, -1.86434, 0.000914417, -0.250345, -0.0140583, -0.260749, -0.011781, -0.256769, -0.569488, 0.313126, 2.61727, -2.5206, -0, -0
0.217, -0.012162, 0.000893706, 0.0269527, -0.117754, 45, 200, 1.58262, -1.86509, 0, -0.257467, -0.0144262, -0.260535, -0.012162, -0.256573, -0.38105, 0.19536, 2.61153, -2.41113, -0, -0
0.218, -0.0122454, 0.00465473, 0.0245644, -0.113369, 45, 200, 1.58262, -1.86585, -0.000304806, -0.261028, -0.0148011, -0.260316, -0.0125502, -0.256374, -0.388143, 0.19993, 2.50882, -2.35378, -0, -0
0.219, -0.0134459, 0.0206669, 0.0209851, -0.101244, 45, 200, 1.58262, -1.86802, -0.000304806, -0.276341, -0.0159844, -0.259601, -0.0137507, -0.255674, -1.2005, 0.699488, 2.16932, -2.20244, -0, -0
0.22, -0.0145901, 0.0282834, 0.0173962, -0.0928616, 45, 200, 1.58262, -1.86943, 0, -0.283463, -0.0168086, -0.259089, -0.0145901, -0.25518, -0.839477, 0.494261, 2.06411, -2.11037, -0, -0
0.221, -0.0151103, 0.0300091, 0.0144032, -0.0873363, 45, 200, 1.58262, -1.87026, 0, -0.284888, -0.0173152, -0.25877, -0.0151103, -0.254878, -0.520199, 0.301301, 1.97042, -2.05349, -0, -0
0.222, -0.0155744, 0.0368824, 0.0114414, -0.0789011, 45, 200, 1.58262, -1.87146, -0.000304806, -0.291298, -0.0180692, -0.25829, -0.0158792, -0.254415, -0.76884, 0.463287, 1.74913, -1.95657, -0, -0
0.223, -0.0168437, 0.033208, 0.00760728, -0.0759201, 45, 200, 1.58262, -1.8729, 0, -0.287024, -0.019018, -0.257674, -0.0168437, -0.253816, -0.964496, 0.598939, 1.43387, -1.92803, -0, -0
0.224, -0.0171246, 0.0324985, 0.0047485, -0.0714886, 45, 200, 1.58262, -1.87373, -0.000304806, -0.285956, -0.01959, -0.257298, -0.0174294, -0.253457, -0.585689, 0.35888, 1.29131, -1.88296, -0, -0
0.225, -0.0176696, 0.028765, 0.00159816, -0.0687619, 45, 200, 1.58262, -1.87491, -0.000609611, -0.281683, -0.0204248, -0.256742, -0.0182792, -0.252918, -0.849829, 0.539815, 0.889043, -1.85629, -0, -0
0.226, -0.0182685, 0.0255799, -0.00163531, -0.0659366, 45, 200, 1.58262, -1.87572, -0.000609611, -0.278121, -0.0210101, -0.256349, -0.0188781, -0.252542, -0.598933, 0.375918, 0.0764597, -1.83033, -0, -0
0.227, -0.0194867, 0.0217527, -0.00554637, -0.0636647, 45, 200, 1.58261, -1.87734, -0.000609611, -0.273492, -0.0222117, -0.255532, -0.0200963, -0.251739, -1.21823, 0.802204, -0.483653, -1.80697, -0, -0
0.228, -0.0211875, 0.0182773, -0.0100171, -0.0614523, 45, 200, 1.58261, -1.87949, -0.000609611, -0.268863, -0.0238934, -0.254364, -0.0217971, -0.250585, -1.70075, 1.15411, -0.94273, -1.78454, -0, -0
0.229, -0.0219272, 0.0124368, -0.0135572, -0.0608985, 45, 200, 1.5826, -1.88115, -0.00121922, -0.262097, -0.0252257, -0.253425, -0.0231464, -0.24966, -1.34935, 0.92555, -1.10335, -1.78942, -0, -0
0.23, -0.0227637, 0.00909031, -0.0172295, -0.0594416, 45, 200, 1.5826, -1.88214, -0.00121922, -0.258179, -0.0260476, -0.252838, -0.0239829, -0.249089, -0.836467, 0.5707, -1.21784, -1.78229, -0, -0
0.231, -0.0232411, 0.00592987, -0.0205617, -0.058307, 45, 200, 1.58259, -1.88342, -0.00182883, -0.254262, -0.027119, -0.252066, -0.02507, -0.248332, -1.08707, 0.756761, -1.46354, -1.77589, -0, -0
0.232, -0.0240038, -0.00257932, -0.0242107, -0.0646188, 45, 200, 1.58258, -1.88466, -0.00213364, -0.245003, -0.028171, -0.251302, -0.0261375, -0.247583, -1.06751, 0.749653, -1.68198, -1.92277, -0, -0
0.233, -0.0249142, -0.0110651, -0.0280439, -0.0722047, 45, 200, 1.58257, -1.88535, -0.00182883, -0.236101, -0.0287634, -0.250869, -0.026743, -0.247166, -0.605543, 0.41695, -1.8008, -2.03312, -0, -0
0.234, -0.0256127, -0.0245947, -0.0316918, -0.0833356, 45, 200, 1.58256, -1.88649, -0.00213364, -0.221856, -0.0297517, -0.250139, -0.0277463, -0.246451, -1.00332, 0.71474, -2.09258, -2.17081, -0, -0
0.235, -0.0267497, -0.0311211, -0.0358225, -0.0913207, 45, 200, 1.58256, -1.88738, -0.00182883, -0.214734, -0.0305697, -0.249528, -0.0285785, -0.245855, -0.832139, 0.595864, -2.2728, -2.26496, -0, -0
