Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
5.07, 0.00585812, 0.0700407, -0.105929, 0.436138, 52.7237, 256.868, 1.31043, -2.12937, -0.208182, 0.13639, -0.131548, 0.214951, -0.202324, 0.206431, 0.232531, -0.296242, -6.6586, 1.94146, 1.23012, -1.57117
5.071, 0.00535563, 0.0680338, -0.104682, 0.441253, 52.7662, 256.931, 1.30964, -2.12881, -0.207573, 0.137814, -0.13152, 0.214345, -0.202217, 0.205848, 0.107118, -0.582496, -6.66541, 1.97071, 1.23012, -1.57117
5.072, 0.00663277, 0.0710046, -0.101526, 0.448958, 52.8086, 256.994, 1.30879, -2.1283, -0.208487, 0.134965, -0.131238, 0.21444, -0.201854, 0.20597, 0.362723, 0.121961, -6.52037, 2.02085, 1.23012, -1.57117
5.073, 0.00399825, 0.0704584, -0.102573, 0.454879, 52.851, 257.057, 1.30801, -2.12773, -0.205744, 0.134965, -0.131208, 0.21387, -0.201745, 0.205424, 0.108737, -0.546236, -6.65063, 2.05126, 1.23012, -1.57117
5.074, 0.00320794, 0.0718436, -0.101889, 0.461811, 52.8935, 257.121, 1.30715, -2.12722, -0.204525, 0.133897, -0.130859, 0.214159, -0.201317, 0.205741, 0.428906, 0.316837, -6.59321, 2.09832, 1.23012, -1.57117
5.075, 0.00194887, 0.0706566, -0.101899, 0.467415, 52.9359, 257.184, 1.30632, -2.12667, -0.203001, 0.134965, -0.130673, 0.214015, -0.201052, 0.205622, 0.264961, -0.118668, -6.65979, 2.12895, 1.23012, -1.57117
5.076, 0.00276014, 0.0666276, -0.099685, 0.471471, 52.9783, 257.247, 1.30572, -2.12626, -0.20361, 0.138883, -0.130549, 0.213878, -0.20085, 0.20551, 0.20166, -0.111778, -6.60935, 2.15505, 1.23012, -1.57117
5.077, 0.003529, 0.0610755, -0.0973936, 0.474588, 53.0207, 257.31, 1.30512, -2.12584, -0.20422, 0.144224, -0.130466, 0.213642, -0.200691, 0.2053, 0.15925, -0.210481, -6.54809, 2.17556, 1.23012, -1.57117
5.078, 0.00469655, 0.0530281, -0.0945513, 0.476184, 53.0632, 257.374, 1.30434, -2.12522, -0.205439, 0.151347, -0.130594, 0.212696, -0.200742, 0.204375, -0.0516772, -0.925223, -6.49202, 2.18377, 1.23012, -1.57117
5.079, 0.00560948, 0.0399708, -0.0918614, 0.474766, 53.1056, 257.437, 1.30331, -2.12443, -0.206353, 0.163454, -0.13067, 0.211725, -0.200744, 0.203425, -0.00148512, -0.949535, -6.38061, 2.1815, 1.23012, -1.57117
5.08, 0.0041675, 0.0319178, -0.0916943, 0.47549, 53.148, 257.5, 1.30245, -2.12378, -0.204829, 0.170933, -0.130663, 0.211128, -0.200662, 0.20285, 0.0820543, -0.57472, -6.37744, 2.19295, 1.23012, -1.57117
5.081, 0.00216393, 0.0271316, -0.0924046, 0.477601, 53.1904, 257.563, 1.30162, -2.12307, -0.203001, 0.174494, -0.130912, 0.209883, -0.200837, 0.201625, -0.174744, -1.22506, -6.48364, 2.20397, 1.23012, -1.57117
5.082, -0.00406291, 0.0248109, -0.100227, 0.480814, 53.2329, 257.627, 1.30067, -2.1222, -0.197209, 0.17485, -0.131419, 0.207903, -0.201272, 0.199661, -0.435536, -1.96459, -6.89215, 2.21959, 1.23012, -1.57117
5.083, -0.00685583, 0.0258797, -0.10492, 0.485786, 53.2753, 257.69, 1.30003, -2.12167, -0.194466, 0.173069, -0.131541, 0.207169, -0.201322, 0.198949, -0.0496608, -0.711753, -7.03791, 2.25924, 1.23012, -1.57117
5.084, -0.00733378, 0.0231228, -0.107341, 0.48868, 53.3177, 257.753, 1.29947, -2.12116, -0.194161, 0.17485, -0.131786, 0.206172, -0.201495, 0.197973, -0.173153, -0.976358, -7.18553, 2.27732, 1.23012, -1.57117
5.085, -0.00782472, 0.0217731, -0.109818, 0.492193, 53.3601, 257.816, 1.29891, -2.12065, -0.193856, 0.175206, -0.132044, 0.205158, -0.201681, 0.196979, -0.186127, -0.993574, -7.31387, 2.30042, 1.23012, -1.57117
5.086, -0.00359629, 0.0140819, -0.107121, 0.491967, 53.4026, 257.88, 1.29791, -2.11975, -0.198428, 0.18126, -0.132458, 0.203504, -0.202025, 0.195342, -0.343657, -1.63743, -7.2441, 2.30022, 1.23012, -1.57117
5.087, -0.0020539, 0.00573678, -0.106849, 0.490479, 53.445, 257.943, 1.29733, -2.11919, -0.200257, 0.188382, -0.132814, 0.202262, -0.202311, 0.194119, -0.28644, -1.22289, -7.23312, 2.30102, 1.23012, -1.57117
5.088, -0.00198132, -0.00452104, -0.108033, 0.48287, 53.4874, 258.006, 1.29633, -2.11822, -0.200867, 0.196572, -0.133419, 0.20018, -0.202848, 0.192051, -0.537031, -2.0673, -7.32965, 2.2609, 1.23012, -1.57117
5.089, -0.005809, -0.00950058, -0.113658, 0.477203, 53.5299, 258.069, 1.2955, -2.11741, -0.197514, 0.199777, -0.133962, 0.198389, -0.203323, 0.190277, -0.474822, -1.77455, -7.55386, 2.23861, 1.23012, -1.57117
5.09, -0.00905955, -0.00831146, -0.118995, 0.474759, 53.5723, 258.133, 1.29436, -2.11624, -0.195076, 0.19586, -0.13484, 0.195649, -0.204135, 0.187549, -0.812108, -2.72808, -7.85077, 2.2238, 1.23012, -1.57117
5.091, -0.0080675, -0.00122696, -0.120008, 0.476696, 53.6147, 258.196, 1.2928, -2.11472, -0.196904, 0.185889, -0.135741, 0.192752, -0.204972, 0.184662, -0.836778, -2.88656, -7.91221, 2.23787, 1.23012, -1.57117
5.092, -0.00376599, -0.00342232, -0.117261, 0.473338, 53.6571, 258.259, 1.29199, -2.11397, -0.201476, 0.186957, -0.136079, 0.191606, -0.205242, 0.183535, -0.270575, -1.12703, -7.68988, 2.239, 1.23012, -1.57117
5.093, -0.000706721, -0.0145269, -0.115093, 0.464124, 53.6996, 258.322, 1.29036, -2.11244, -0.205134, 0.19586, -0.136752, 0.189391, -0.205841, 0.181333, -0.598399, -2.20185, -7.65795, 2.18883, 1.17898, -1.53099
5.094, -0.000294792, -0.0222035, -0.115346, 0.456068, 53.742, 258.386, 1.28958, -2.11162, -0.206049, 0.201914, -0.137328, 0.187753, -0.206343, 0.179711, -0.502487, -1.62272, -7.64803, 2.15633, 1.17898, -1.53099
5.095, -0.00168726, -0.0297439, -0.117929, 0.447646, 53.7844, 258.449, 1.28771, -2.10981, -0.205439, 0.2069, -0.138182, 0.185187, -0.207126, 0.177156, -0.782861, -2.55485, -7.80555, 2.11049, 1.17898, -1.53099
5.096, -0.000369546, -0.035271, -0.117329, 0.439959, 53.8268, 258.512, 1.28668, -2.10877, -0.207268, 0.210817, -0.138766, 0.183562, -0.207637, 0.175546, -0.511115, -1.60996, -7.72382, 2.08235, 1.17898, -1.53099
5.097, -0.00135702, -0.0414554, -0.119424, 0.431669, 53.8693, 258.575, 1.28588, -2.10788, -0.206963, 0.21509, -0.13952, 0.181637, -0.20832, 0.173635, -0.682664, -1.91101, -7.84407, 2.04151, 1.17898, -1.53099
5.098, -0.000244522, -0.0466181, -0.118936, 0.423683, 53.9117, 258.639, 1.2852, -2.10725, -0.208182, 0.21972, -0.1397, 0.181082, -0.208427, 0.173101, -0.106729, -0.533342, -7.70482, 2.01462, 1.17898, -1.53099
5.099, 0.00284573, -0.0578393, -0.114429, 0.412252, 53.9541, 258.702, 1.2842, -2.10612, -0.212145, 0.228622, -0.140642, 0.178752, -0.209299, 0.170783, -0.872222, -2.31848, -7.66838, 1.94637, 1.17898, -1.53099
5.1, 0.00857944, -0.0650283, -0.106647, 0.402609, 53.9965, 258.765, 1.28287, -2.10476, -0.218546, 0.233964, -0.141378, 0.176891, -0.209966, 0.168936, -0.667209, -1.84735, -7.29419, 1.90409, 1.17898, -1.53099
5.101, 0.0111482, -0.0670658, -0.101843, 0.395491, 54.039, 258.828, 1.28157, -2.10337, -0.221898, 0.233964, -0.142231, 0.17484, -0.21075, 0.166898, -0.784133, -2.0375, -7.11587, 1.86979, 1.17898, -1.53099
5.102, 0.00935674, -0.0653519, -0.101528, 0.39031, 54.0814, 258.892, 1.28047, -2.10221, -0.220679, 0.230759, -0.142872, 0.173333, -0.211322, 0.165407, -0.572197, -1.49102, -7.06705, 1.8506, 1.17898, -1.53099
5.103, 0.00548205, -0.0638387, -0.103641, 0.385076, 54.1238, 258.955, 1.27938, -2.10107, -0.217326, 0.22791, -0.143462, 0.171981, -0.211844, 0.164071, -0.521836, -1.33568, -7.15599, 1.82795, 1.17898, -1.53099
5.104, 0.00237019, -0.0665792, -0.10542, 0.377619, 54.1662, 259.018, 1.27848, -2.10014, -0.214583, 0.229691, -0.1439, 0.171003, -0.212213, 0.163111, -0.368609, -0.959935, -7.20432, 1.79501, 1.17898, -1.53099
5.105, 0.00478829, -0.0709194, -0.101316, 0.369228, 54.2087, 259.081, 1.2774, -2.09896, -0.217631, 0.232539, -0.144597, 0.169497, -0.212843, 0.16162, -0.629958, -1.4914, -7.08234, 1.75079, 1.17898, -1.53099
5.106, 0.00774384, -0.0747292, -0.0963812, 0.360993, 54.2511, 259.144, 1.27657, -2.09806, -0.220984, 0.235388, -0.145062, 0.168518, -0.21324, 0.160659, -0.397313, -0.960919, -6.82121, 1.71503, 1.17898, -1.53099
5.107, 0.00861034, -0.073789, -0.0934648, 0.355175, 54.2935, 259.208, 1.27566, -2.09711, -0.222203, 0.233608, -0.145482, 0.167659, -0.213593, 0.159819, -0.352717, -0.840357, -6.69081, 1.68889, 1.17898, -1.53099
5.108, 0.00800129, -0.0680817, -0.092074, 0.35192, 54.336, 259.271, 1.27455, -2.09596, -0.221898, 0.227198, -0.145853, 0.166937, -0.213897, 0.159116, -0.304245, -0.702643, -6.6311, 1.67647, 1.17898, -1.53099
5.109, 0.00470198, -0.0672212, -0.0936988, 0.346254, 54.3784, 259.334, 1.27345, -2.09483, -0.21885, 0.225773, -0.146171, 0.166354, -0.214148, 0.158552, -0.251254, -0.563894, -6.69879, 1.65066, 1.17898, -1.53099
5.11, -0.000330286, -0.0653592, -0.0994225, 0.341147, 54.4208, 259.397, 1.27263, -2.0939, -0.214278, 0.222925, -0.146697, 0.165349, -0.214609, 0.157565, -0.460183, -0.986963, -6.99838, 1.62347, 1.17898, -1.53099
5.111, -0.00266563, -0.0641079, -0.103144, 0.335773, 54.4632, 259.461, 1.27174, -2.09305, -0.21184, 0.221856, -0.146661, 0.165509, -0.214505, 0.157748, 0.103099, 0.183068, -7.04625, 1.60668, 1.17898, -1.53099
5.112, -0.00391941, -0.0612514, -0.105975, 0.331295, 54.5057, 259.524, 1.27093, -2.09215, -0.210925, 0.218295, -0.147066, 0.164786, -0.214845, 0.157044, -0.339359, -0.704649, -7.26555, 1.57968, 1.17898, -1.53099
5.113, -0.00303736, -0.048184, -0.106541, 0.332395, 54.5481, 259.587, 1.26942, -2.09071, -0.211535, 0.205831, -0.146869, 0.165366, -0.214572, 0.157647, 0.272433, 0.603587, -7.17732, 1.59945, 1.12489, -1.49481
5.114, -0.00237764, -0.0360732, -0.107216, 0.333508, 54.5905, 259.65, 1.26836, -2.08972, -0.21184, 0.194436, -0.14659, 0.166057, -0.214218, 0.158363, 0.354917, 0.71526, -7.20522, 1.6105, 1.12489, -1.49481
5.115, 0.00059853, -0.0264269, -0.103397, 0.33387, 54.6329, 259.714, 1.2671, -2.08856, -0.214278, 0.185889, -0.146129, 0.167131, -0.21368, 0.159462, 0.537726, 1.09973, -7.0194, 1.61969, 1.12489, -1.49481
5.116, 0.00389905, -0.0219833, -0.0985225, 0.331892, 54.6754, 259.777, 1.26578, -2.08747, -0.216412, 0.183752, -0.145041, 0.169406, -0.212513, 0.161769, 1.16688, 2.30692, -6.68888, 1.62216, 1.12489, -1.49481
5.117, 0.001216, -0.0078355, -0.100138, 0.33599, 54.7178, 259.84, 1.26408, -2.08607, -0.212145, 0.172713, -0.143537, 0.172478, -0.210929, 0.164878, 1.58423, 3.1084, -6.69776, 1.65425, 1.12489, -1.49481
5.118, 0.000694612, 0.000224388, -0.0997741, 0.340931, 54.7602, 259.903, 1.26327, -2.08537, -0.210925, 0.165947, -0.142914, 0.173746, -0.210231, 0.166171, 0.697835, 1.29381, -6.89479, 1.67197, 1.12489, -1.49481
5.119, 0.000546463, 0.0130981, -0.0991047, 0.350905, 54.8026, 259.967, 1.26239, -2.08476, -0.209401, 0.15562, -0.141616, 0.176259, -0.208855, 0.168718, 1.37588, 2.5465, -6.76115, 1.73956, 1.12489, -1.49481
5.12, 0.00301327, 0.0209399, -0.0951934, 0.358962, 54.8451, 260.03, 1.26135, -2.084, -0.210316, 0.150634, -0.140143, 0.179082, -0.207303, 0.171574, 1.55239, 2.85629, -6.58487, 1.79, 1.12489, -1.49481
5.121, 0.00724362, 0.0313138, -0.0890275, 0.368883, 54.8026, 260.093, 1.26029, -2.08327, -0.212754, 0.143512, -0.13843, 0.182297, -0.205511, 0.174826, 1.79191, 3.25168, -6.28704, 1.85123, 1.12489, -1.49481
5.122, 0.00916506, 0.0322575, -0.0850126, 0.37413, 54.7602, 260.156, 1.25922, -2.08255, -0.212754, 0.146005, -0.136588, 0.185697, -0.203589, 0.178262, 1.92145, 3.43653, -6.09792, 1.88543, 1.12489, -1.49481
5.123, 0.0093594, 0.0314119, -0.0827108, 0.37844, 54.7178, 260.22, 1.25753, -2.08136, -0.210011, 0.152059, -0.133734, 0.19086, -0.200652, 0.183471, 2.93759, 5.20825, -5.79632, 1.92606, 1.12489, -1.49481
5.124, 0.0104165, 0.0287442, -0.0794692, 0.381699, 54.6754, 260.283, 1.25667, -2.08071, -0.209706, 0.157044, -0.132447, 0.193147, -0.19929, 0.185788, 1.36189, 2.3178, -5.99403, 1.92693, 1.12489, -1.49481
5.125, 0.0111809, 0.0290676, -0.0764683, 0.386473, 54.6329, 260.346, 1.25484, -2.0793, -0.207573, 0.161674, -0.129632, 0.198056, -0.196392, 0.190741, 2.89805, 4.95288, -5.5487, 1.97643, 1.12489, -1.49481
5.126, 0.00988505, 0.0301787, -0.0756187, 0.391699, 54.5905, 260.409, 1.25362, -2.07829, -0.204525, 0.163454, -0.127956, 0.200914, -0.194639, 0.193633, 1.75222, 2.89159, -5.76816, 1.9937, 1.12489, -1.49481
5.127, 0.00923262, 0.0297295, -0.0741736, 0.396121, 54.5481, 260.473, 1.25279, -2.07766, -0.202391, 0.166303, -0.126549, 0.203283, -0.193158, 0.196033, 1.48121, 2.3997, -5.77581, 2.01823, 1.12489, -1.49481
5.128, 0.0086817, 0.0299779, -0.0726695, 0.400905, 54.5057, 260.536, 1.25195, -2.07697, -0.200562, 0.168084, -0.125344, 0.205283, -0.19188, 0.198062, 1.27791, 2.02897, -5.76639, 2.04559, 1.12489, -1.49481
5.129, 0.009153, 0.0248928, -0.0701062, 0.402739, 54.4632, 260.599, 1.25118, -2.0763, -0.199952, 0.17485, -0.124334, 0.206936, -0.190799, 0.199743, 1.08091, 1.681, -5.69987, 2.0575, 1.12489, -1.49481
5.13, 0.0103027, 0.00804209, -0.06678, 0.397315, 54.4208, 260.662, 1.24961, -2.07482, -0.199343, 0.194436, -0.122649, 0.20964, -0.18904, 0.202478, 1.75926, 2.73528, -5.3952, 2.04102, 1.12489, -1.49481
5.131, 0.00751443, -0.00102617, -0.0676107, 0.391268, 54.3784, 260.726, 1.24863, -2.07382, -0.195685, 0.204763, -0.121855, 0.210879, -0.188171, 0.203737, 0.869445, 1.25891, -5.61998, 2.00213, 1.05151, -1.49444
5.132, 0.000594624, -0.0117261, -0.0736905, 0.382509, 54.336, 260.789, 1.2467, -2.07167, -0.18776, 0.216871, -0.120925, 0.212266, -0.187166, 0.205145, 1.00514, 1.40781, -5.86571, 1.96004, 1.05151, -1.49444
5.133, -0.00467278, -0.0157885, -0.0806299, 0.376714, 54.2935, 260.852, 1.24595, -2.07077, -0.182274, 0.221144, -0.120777, 0.212463, -0.186947, 0.205355, 0.219094, 0.210861, -6.34529, 1.92399, 1.05151, -1.49444
5.134, -0.00423612, -0.0228316, -0.0818113, 0.368935, 54.2511, 260.915, 1.24525, -2.0699, -0.182579, 0.228266, -0.120715, 0.212528, -0.186815, 0.205435, 0.131861, 0.0791014, -6.40647, 1.88549, 1.05151, -1.49444
5.135, -0.00347963, -0.025334, -0.08257, 0.363277, 54.2087, 260.979, 1.2447, -2.06916, -0.183493, 0.230403, -0.120942, 0.212151, -0.186973, 0.205069, -0.157926, -0.365729, -6.49535, 1.85604, 1.05151, -1.49444
5.136, -0.0022334, -0.0328901, -0.0826309, 0.354689, 54.1662, 261.042, 1.24378, -2.06798, -0.184712, 0.237881, -0.120983, 0.212061, -0.186946, 0.204991, 0.0270023, -0.0777956, -6.44608, 1.81595, 1.05151, -1.49444
5.137, -0.0025841, -0.0354448, -0.0843538, 0.348482, 54.1238, 261.105, 1.24303, -2.06707, -0.184103, 0.24073, -0.120793, 0.21234, -0.186687, 0.205285, 0.258916, 0.29415, -6.46753, 1.78907, 1.05151, -1.49444
5.138, -0.00658231, -0.0302594, -0.0902267, 0.346404, 54.1662, 261.168, 1.24212, -2.06588, -0.18014, 0.235388, -0.120896, 0.212172, -0.186722, 0.205129, -0.0357388, -0.156226, -6.80035, 1.77823, 1.05151, -1.49444
5.139, -0.00962854, -0.0286743, -0.0954014, 0.342607, 54.2087, 261.232, 1.24144, -2.06491, -0.177397, 0.233252, -0.121264, 0.211611, -0.187025, 0.204577, -0.302986, -0.551494, -7.09098, 1.75845, 1.05151, -1.49444
5.14, -0.0092115, -0.0256259, -0.0970805, 0.33971, 54.2511, 261.295, 1.24035, -2.06357, -0.177397, 0.230759, -0.120916, 0.212151, -0.186608, 0.205133, 0.417043, 0.555542, -7.01756, 1.75491, 1.05151, -1.49444
5.141, -0.00758961, -0.0274335, -0.0974232, 0.334282, 54.2935, 261.358, 1.23967, -2.0626, -0.179226, 0.232183, -0.121187, 0.211757, -0.186815, 0.20475, -0.206941, -0.383085, -7.16666, 1.72254, 1.05151, -1.49444
5.142, -0.00429431, -0.0249984, -0.0957526, 0.331115, 54.336, 261.421, 1.23912, -2.06193, -0.182274, 0.230047, -0.121007, 0.212042, -0.186568, 0.205048, 0.247247, 0.298411, -7.00396, 1.71457, 1.05151, -1.49444
5.143, -0.0015133, -0.0244454, -0.0941195, 0.327038, 54.3784, 261.485, 1.23799, -2.06056, -0.184407, 0.230403, -0.120427, 0.212934, -0.185921, 0.205957, 0.64737, 0.909146, -6.85125, 1.70095, 1.05151, -1.49444
5.144, -0.00275383, -0.0133014, -0.0967617, 0.329059, 54.4208, 261.548, 1.23691, -2.05923, -0.182579, 0.220076, -0.119906, 0.213735, -0.185332, 0.206774, 0.588298, 0.816752, -6.99546, 1.71536, 1.05151, -1.49444
5.145, -0.00531358, -0.00863042, -0.101067, 0.328319, 54.4632, 261.611, 1.2358, -2.05789, -0.179226, 0.216515, -0.119181, 0.214827, -0.184539, 0.207884, 0.793111, 1.10992, -7.15148, 1.71724, 1.05151, -1.49444
5.146, -0.00410666, -0.00239104, -0.101461, 0.329433, 54.5057, 261.674, 1.23474, -2.05663, -0.17953, 0.211529, -0.118346, 0.216063, -0.183637, 0.209138, 0.902115, 1.25384, -7.15873, 1.72864, 1.05151, -1.49444
5.147, 0.000979219, 0.00300602, -0.095382, 0.334296, 54.5481, 261.738, 1.23368, -2.05534, -0.183798, 0.207256, -0.117594, 0.217169, -0.182819, 0.210262, 0.818603, 1.12374, -6.93105, 1.75911, 1.05151, -1.49444
5.148, 0.00504277, 0.0167122, -0.0896033, 0.344986, 54.5057, 261.801, 1.23251, -2.05415, -0.185931, 0.196216, -0.115736, 0.219811, -0.180889, 0.212929, 1.92991, 2.66683, -6.46071, 1.8337, 1.05151, -1.49444
5.149, 0.00786483, 0.0316341, -0.0847919, 0.357198, 54.4632, 261.864, 1.23164, -2.05321, -0.187455, 0.18304, -0.114506, 0.221537, -0.179591, 0.214674, 1.29804, 1.74582, -6.40435, 1.89823, 1.05151, -1.49444
5.15, 0.00908453, 0.0412098, -0.0814851, 0.367176, 54.4208, 261.927, 1.23087, -2.05252, -0.186846, 0.175918, -0.112746, 0.223967, -0.177761, 0.217128, 1.82931, 2.45349, -6.16516, 1.96218, 1.05151, -1.49444
5.151, 0.00938635, 0.0456295, -0.0790738, 0.374751, 54.3784, 261.991, 1.23033, -2.05202, -0.185931, 0.173069, -0.11161, 0.22552, -0.176545, 0.218699, 1.21623, 1.57081, -6.20621, 2.00124, 0.972799, -1.44059
5.152, 0.0106847, 0.047155, -0.0755722, 0.380935, 54.336, 262.054, 1.22919, -2.05095, -0.184712, 0.17485, -0.109178, 0.2288, -0.174027, 0.222005, 2.51762, 3.30604, -5.7843, 2.05203, 0.972799, -1.44059
5.153, 0.0128647, 0.0476828, -0.0710476, 0.386639, 54.2935, 262.117, 1.22864, -2.05043, -0.185627, 0.175918, -0.107991, 0.230379, -0.172762, 0.223601, 1.26554, 1.59619, -5.85665, 2.07502, 0.972799, -1.44059
5.154, 0.015189, 0.046601, -0.0662447, 0.391495, 54.2511, 262.18, 1.22792, -2.0497, -0.186541, 0.178767, -0.10666, 0.232129, -0.171352, 0.225368, 1.40991, 1.76706, -5.61355, 2.10724, 0.972799, -1.44059
5.155, 0.0128253, 0.0437608, -0.0662697, 0.395357, 54.2087, 262.244, 1.22663, -2.04844, -0.181359, 0.185177, -0.103927, 0.235672, -0.168534, 0.228938, 2.81798, 3.56976, -5.32812, 2.14561, 0.972799, -1.44059
5.156, 0.00938858, 0.0423194, -0.067599, 0.399861, 54.1662, 262.307, 1.22559, -2.04729, -0.176178, 0.188738, -0.102262, 0.237772, -0.166789, 0.231057, 1.74496, 2.11966, -5.63415, 2.16346, 0.972799, -1.44059
5.157, 0.00980894, 0.0396478, -0.0650378, 0.403637, 54.1238, 262.37, 1.22502, -2.04673, -0.175263, 0.193011, -0.101004, 0.239357, -0.165454, 0.232659, 1.33477, 1.60177, -5.61366, 2.18464, 0.972799, -1.44059
5.158, 0.00852881, 0.0370793, -0.0642754, 0.407352, 54.0814, 262.433, 1.22435, -2.04598, -0.172825, 0.196929, -0.0999208, 0.24069, -0.164296, 0.234008, 1.15831, 1.34871, -5.62844, 2.20726, 0.972799, -1.44059
5.159, 0.0124734, 0.029916, -0.0580094, 0.408421, 54.039, 262.497, 1.22362, -2.04514, -0.175568, 0.205475, -0.0987946, 0.242058, -0.163095, 0.235391, 1.20137, 1.38335, -5.32246, 2.21835, 0.972799, -1.44059
5.16, 0.0147578, 0.0193336, -0.0532702, 0.407151, 53.9965, 262.56, 1.22295, -2.04428, -0.177092, 0.216871, -0.0981066, 0.242858, -0.162334, 0.236204, 0.760384, 0.813096, -5.18592, 2.2123, 0.972799, -1.44059
5.161, 0.0131207, 0.0148748, -0.0525502, 0.408609, 53.9541, 262.623, 1.22223, -2.04343, -0.174349, 0.222568, -0.0970742, 0.244083, -0.161228, 0.237443, 1.1061, 1.23889, -5.08625, 2.22778, 0.972799, -1.44059
5.162, 0.00920948, 0.00911167, -0.0543677, 0.40886, 53.9117, 262.686, 1.22158, -2.04248, -0.170082, 0.228622, -0.0967876, 0.244364, -0.160872, 0.237734, 0.356073, 0.290753, -5.34597, 2.22647, 0.972799, -1.44059
5.163, 0.0043078, 0.000764208, -0.0576436, 0.406057, 53.8693, 262.749, 1.22074, -2.0413, -0.164595, 0.237525, -0.0962728, 0.244908, -0.160287, 0.238289, 0.584819, 0.555269, -5.46256, 2.21756, 0.972799, -1.44059
5.164, 0.00197192, 0.00291654, -0.0587256, 0.409277, 53.8268, 262.813, 1.22006, -2.04039, -0.161547, 0.236101, -0.0956308, 0.245624, -0.159575, 0.239017, 0.712176, 0.72789, -5.49934, 2.24057, 0.972799, -1.44059
5.165, -0.00139882, -0.00223524, -0.0632148, 0.40474, 53.7844, 262.876, 1.21945, -2.03941, -0.158194, 0.241086, -0.0957147, 0.245451, -0.159593, 0.238851, -0.0178751, -0.166242, -5.86944, 2.21399, 0.972799, -1.44059
5.166, -0.00128701, -0.0115477, -0.0641907, 0.396692, 53.742, 262.939, 1.21834, -2.03766, -0.158194, 0.250345, -0.0956689, 0.245389, -0.159481, 0.238797, 0.11181, -0.0536396, -5.87583, 2.17616, 0.972799, -1.44059
5.167, -0.00139813, -0.0217879, -0.06542, 0.38738, 53.6996, 263.002, 1.21756, -2.03643, -0.157889, 0.260672, -0.0955412, 0.245468, -0.159287, 0.238884, 0.193685, 0.0869814, -5.90546, 2.13148, 0.972799, -1.44059
5.168, -0.00276014, -0.0302761, -0.0681848, 0.378457, 53.6571, 263.066, 1.21691, -2.03534, -0.15667, 0.268863, -0.0957477, 0.245164, -0.15943, 0.238587, -0.142787, -0.297645, -6.09813, 2.08466, 0.972799, -1.44059
5.169, -0.00760354, -0.0296581, -0.0749954, 0.374123, 53.6147, 263.129, 1.21614, -2.034, -0.152098, 0.267794, -0.0960817, 0.244709, -0.159702, 0.238136, -0.271313, -0.450325, -6.43817, 2.06394, 0.972799, -1.44059
5.17, -0.0108146, -0.0324674, -0.0804193, 0.367931, 53.5723, 263.192, 1.21524, -2.03242, -0.149355, 0.269931, -0.0966105, 0.244032, -0.160169, 0.237464, -0.467816, -0.672638, -6.7193, 2.03266, 0.972799, -1.44059
5.171, -0.0135375, -0.0393169, -0.0855275, 0.359399, 53.5299, 263.255, 1.21406, -2.03025, -0.147526, 0.275629, -0.0975629, 0.242879, -0.161063, 0.236312, -0.89406, -1.15181, -7.02648, 1.9866, 0.972799, -1.44059
5.172, -0.00887467, -0.031094, -0.0829321, 0.358801, 53.4874, 263.319, 1.2127, -2.02776, -0.153012, 0.26637, -0.0984534, 0.241842, -0.161887, 0.235276, -0.823672, -1.03589, -6.88772, 1.98899, 0.922524, -1.40143
5.173, -0.0042729, -0.0289927, -0.0799519, 0.355245, 53.445, 263.382, 1.21177, -2.02619, -0.157584, 0.264233, -0.0984942, 0.241801, -0.161857, 0.235241, 0.0296837, -0.0353799, -6.56352, 1.98163, 0.922524, -1.40143
5.174, -0.00657007, -0.0242574, -0.0841224, 0.353273, 53.4026, 263.445, 1.21054, -2.02411, -0.155146, 0.259604, -0.0984233, 0.2419, -0.161716, 0.235346, 0.141274, 0.105862, -6.72289, 1.9759, 0.922524, -1.40143
5.175, -0.00869764, -0.0150635, -0.0883072, 0.354169, 53.3601, 263.508, 1.20976, -2.02283, -0.152708, 0.250701, -0.0981832, 0.242184, -0.161405, 0.235638, 0.310873, 0.291189, -6.87438, 1.98625, 0.922524, -1.40143
